City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
384,San Quintin,MX,2021-06-06 04:53:31,30.4833,-115.95,67.44,85,2,4.72
385,Kalmunai,LK,2021-06-06 04:53:32,7.4167,81.8167,86.43,62,87,1.03
386,Peterhead,GB,2021-06-06 04:53:32,57.5058,-1.7981,56.44,93,9,9.75
387,Kaniama,CD,2021-06-06 04:53:32,-7.5667,24.1833,64.81,61,20,6.42
388,Broken Hill,AU,2021-06-06 04:53:33,-31.95,141.4333,64.11,48,20,9.22
389,Ahipara,NZ,2021-06-06 04:53:33,-35.1667,173.1667,58.64,94,100,13.38
390,Platteville,US,2021-06-06 04:53:33,42.7342,-90.4785,79.65,73,1,6.91
391,Divnomorskoye,RU,2021-06-06 04:53:34,44.5011,38.1353,62.19,82,71,6.98
392,Pemangkat,ID,2021-06-06 04:53:34,1.1667,108.9667,85.24,66,62,9.82
393,Birjand,IR,2021-06-06 04:53:34,32.8663,59.2211,88.27,9,0,6.91
394,Obera,AR,2021-06-06 04:53:34,-27.4871,-55.1199,63.75,95,100,3.15
395,Tigil,RU,2021-06-06 04:53:35,57.8,158.6667,53.2,82,99,5.26
396,Puerto Leguizamo,CO,2021-06-06 04:53:35,-0.1934,-74.7819,71.1,99,86,1.9
397,Mugur-Aksy,RU,2021-06-06 04:53:35,50.35,90.5,43.45,32,83,11.23
398,Santa Marta,CO,2021-06-06 04:53:36,11.2408,-74.199,79.34,83,83,12.75
399,Garowe,SO,2021-06-06 04:53:36,8.4054,48.4845,81.19,53,35,20.87
400,Kaeo,NZ,2021-06-06 04:53:36,-35.1,173.7833,59.32,94,100,14.83
401,Bantogon,PH,2021-06-06 04:53:37,6.5333,124.0333,81.48,72,64,6.6
402,Miguel Alves,BR,2021-06-06 04:53:37,-4.1656,-42.8953,70.92,89,4,1.3
403,Sao Lourenco Do Sul,BR,2021-06-06 04:53:37,-31.3653,-51.9783,57.88,94,100,8.59
404,Yamada,JP,2021-06-06 04:53:38,39.4667,141.95,74.17,58,95,10.33
405,Wadena,US,2021-06-06 04:53:38,46.4425,-95.1361,80.35,57,1,8.05
406,Moussoro,TD,2021-06-06 04:53:38,13.6408,16.4901,86.95,48,85,8.28
407,Nuevo Progreso,MX,2021-06-06 04:53:39,23.1667,-97.95,80.6,81,93,1.01
408,Los Alamos,US,2021-06-06 04:51:01,35.8881,-106.307,67.78,36,1,13.8
409,Newark,US,2021-06-06 04:50:36,40.7357,-74.1724,82.35,60,1,11.5
410,Meulaboh,ID,2021-06-06 04:53:39,4.1363,96.1285,84.34,66,92,5.26
411,Ailigandi,PA,2021-06-06 04:53:40,9.2333,-78.0167,79.43,86,50,5.32
412,Ampanihy,MG,2021-06-06 04:53:40,-24.7,44.75,60.66,73,0,8.01
413,Itarema,BR,2021-06-06 04:53:40,-2.9248,-39.9167,75.63,89,0,10.8
414,Dawson Creek,CA,2021-06-06 04:53:41,55.7666,-120.2362,58.96,38,1,13.8
415,Maridi,SS,2021-06-06 04:53:41,4.9158,29.4742,66.07,98,100,4.9
416,Houma,US,2021-06-06 04:53:41,29.5958,-90.7195,78.01,88,90,12.66
417,Saint-Augustin,CA,2021-06-06 04:53:41,51.226,-58.6502,47.55,83,100,19.39
418,Altona,DE,2021-06-06 04:53:42,53.55,9.9333,63.14,93,90,6.91
419,Lasa,IT,2021-06-06 04:53:42,46.6166,10.7002,58.08,94,100,5.01
420,Port Blair,IN,2021-06-06 04:53:42,11.6667,92.75,86.05,71,100,12.46
421,Whitianga,NZ,2021-06-06 04:53:43,-36.8333,175.7,57.02,87,100,9.13
422,Gizo,SB,2021-06-06 04:53:43,-8.103,156.8419,83.07,75,71,6.31
423,Moerai,PF,2021-06-06 04:53:43,-22.4333,-151.3333,76.66,85,87,16.28
424,Martaban,MM,2021-06-06 04:53:44,16.5314,97.6111,82.38,77,100,8.32
425,Tupik,RU,2021-06-06 04:53:44,54.4253,119.9327,79.72,28,51,10.71
426,Medina,SA,2021-06-06 04:53:44,24.4686,39.6142,93.63,8,0,5.48
427,Kukuna,SL,2021-06-06 04:53:45,9.4,-12.6667,75.72,96,88,1.59
428,Bosaso,SO,2021-06-06 04:53:45,11.2842,49.1816,93.18,49,0,10.36
429,Saryg-Sep,RU,2021-06-06 04:53:45,51.5,95.6,43.5,89,100,3.8
430,Itacoatiara,BR,2021-06-06 04:53:46,-3.1431,-58.4442,73.24,96,82,2.55
431,Mnogovershinnyy,RU,2021-06-06 04:53:46,53.9353,139.9242,35.76,96,100,8.08
432,Shahr-E Kord,IR,2021-06-06 04:53:46,32.3256,50.8644,67.77,22,0,4.61
433,Yarmouth,US,2021-06-06 04:53:47,41.7057,-70.2286,73.45,81,1,7.0
434,Udachnyy,RU,2021-06-06 04:53:47,66.4167,112.4,53.4,31,90,14.54
435,Energetik,RU,2021-06-06 04:53:47,51.7445,58.7934,66.96,28,100,9.95
436,Rio Grande,BR,2021-06-06 04:50:15,-32.035,-52.0986,57.94,91,100,13.04
437,Samarai,PG,2021-06-06 04:53:47,-10.6167,150.6667,78.8,86,93,16.33
438,Emba,KZ,2021-06-06 04:53:48,48.8264,58.1442,67.59,33,88,16.55
439,Port Hardy,CA,2021-06-06 04:53:48,50.6996,-127.4199,50.18,81,90,3.44
440,Eureka,US,2021-06-06 04:53:48,40.8021,-124.1637,54.21,79,100,8.01
441,Tuatapere,NZ,2021-06-06 04:50:09,-46.1333,167.6833,49.82,85,53,0.85
442,Bafq,IR,2021-06-06 04:53:49,31.6128,55.4107,99.34,6,0,8.21
443,Malindi,KE,2021-06-06 04:53:49,-3.2175,40.1191,78.96,83,75,17.27
444,Riyadh,SA,2021-06-06 04:51:50,24.6877,46.7219,98.65,6,0,8.05
445,Bubaque,GW,2021-06-06 04:53:49,11.2833,-15.8333,79.47,84,99,11.86
446,Irbeyskoye,RU,2021-06-06 04:53:50,55.6428,95.4522,52.45,80,86,14.45
447,Preobrazheniye,RU,2021-06-06 04:53:50,42.9019,133.9064,63.86,61,21,14.81
448,Saraza,PH,2021-06-06 04:53:50,8.7356,117.78,84.42,76,100,3.47
449,Conceicao Do Araguaia,BR,2021-06-06 04:52:09,-8.2578,-49.2647,78.93,78,0,1.34
450,Hefei,CN,2021-06-06 04:53:51,31.8639,117.2808,91.42,38,0,8.95
451,Kutum,SD,2021-06-06 04:53:51,14.2,24.6667,75.78,19,8,5.91
452,Sungaipenuh,ID,2021-06-06 04:53:51,-2.0833,101.3833,76.71,67,52,4.41
453,Ketchikan,US,2021-06-06 04:53:52,55.3422,-131.6461,48.18,94,100,5.17
454,Westport,US,2021-06-06 04:53:52,41.1415,-73.3579,80.1,79,41,6.6
455,Guasdualito,VE,2021-06-06 04:53:52,7.2424,-70.7324,72.99,99,100,0.98
456,Denton,US,2021-06-06 04:52:29,33.2001,-97.1336,73.96,88,1,1.01
457,Sarangani,PH,2021-06-06 04:53:53,5.4033,125.4636,82.56,72,99,14.79
458,Bassar,TG,2021-06-06 04:53:53,9.25,0.7833,70.93,91,39,1.63
459,San Patricio,US,2021-06-06 04:53:53,28.017,-97.5169,82.26,86,0,7.56
460,Ahuimanu,US,2021-06-06 04:53:54,21.4447,-157.8378,79.75,70,40,12.66
461,Telhara,IN,2021-06-06 04:53:54,21.0269,76.8389,84.25,56,96,0.2
462,Omsukchan,RU,2021-06-06 04:53:54,62.5333,155.8,46.72,72,75,13.18
463,Puerto Ayacucho,VE,2021-06-06 04:53:55,5.6639,-67.6236,74.32,90,34,3.87
464,Lompoc,US,2021-06-06 04:53:55,34.6391,-120.4579,59.56,81,90,6.91
465,Dolores,AR,2021-06-06 04:53:55,-36.3132,-57.6792,42.91,66,4,6.11
466,Gravdal,NO,2021-06-06 04:53:56,68.1214,13.5031,51.76,75,13,8.23
467,Marienburg,PL,2021-06-06 04:49:44,54.0359,19.0266,60.06,67,0,4.5
468,Grand Gaube,MU,2021-06-06 04:53:56,-20.0064,57.6608,78.39,78,71,3.0
469,Kavaratti,IN,2021-06-06 04:53:56,10.5669,72.642,83.08,75,94,14.05
470,Coquimbo,CL,2021-06-06 04:53:57,-29.9533,-71.3436,56.93,88,90,0.74
471,Clearlake,US,2021-06-06 04:53:57,38.9582,-122.6264,63.81,44,48,5.59
472,Zapolyarnyy,RU,2021-06-06 04:53:57,69.4154,30.8136,42.08,56,9,15.3
473,Whitecourt,CA,2021-06-06 04:53:57,54.1502,-115.6855,52.84,66,75,5.75
474,Qandala,SO,2021-06-06 04:53:58,11.472,49.8728,93.45,46,17,3.27
475,Marondera,ZW,2021-06-06 04:52:14,-18.1853,31.5519,39.47,93,69,8.63
476,Tugulym,RU,2021-06-06 04:53:58,57.0591,64.6425,73.47,34,3,9.71
477,Didsbury,GB,2021-06-06 04:52:13,53.417,-2.2315,59.76,83,90,3.0
478,Luba,GQ,2021-06-06 04:53:59,3.4568,8.5547,75.9,95,100,7.18
479,Lashio,MM,2021-06-06 04:53:59,22.9333,97.75,83.55,63,54,2.48
480,Los Llanos De Aridane,ES,2021-06-06 04:53:59,28.6585,-17.9182,62.35,79,75,13.56
481,Esperance,AU,2021-06-06 04:54:00,-33.8667,121.9,67.84,56,27,19.6
482,Ciudad Bolivar,VE,2021-06-06 04:54:00,8.1222,-63.5497,74.88,90,97,14.63
483,Taldan,RU,2021-06-06 04:54:01,53.6667,124.8,80.4,21,5,6.04
484,Comodoro Rivadavia,AR,2021-06-06 04:54:01,-45.8667,-67.5,42.66,61,0,10.36
485,Waverly,US,2021-06-06 04:54:01,42.7392,-84.6208,75.47,70,1,12.59
486,Marmaris,TR,2021-06-06 04:54:02,36.855,28.2742,73.35,39,0,5.53
487,Maumere,ID,2021-06-06 04:54:02,-8.6199,122.2111,84.22,65,16,4.76
488,Umred,IN,2021-06-06 04:54:02,20.85,79.3333,93.49,57,97,6.46
489,Ostrovnoy,RU,2021-06-06 04:54:03,68.0531,39.5131,41.65,70,76,13.35
490,Russkaya Polyana,UA,2021-06-06 04:54:03,49.417,31.9201,57.11,85,51,6.38
491,Sobolevo,RU,2021-06-06 04:54:03,54.4299,31.8996,60.19,74,66,7.56
492,Colac,AU,2021-06-06 04:54:03,-38.3333,143.5833,62.01,81,100,13.94
493,Mashhad,IR,2021-06-06 04:54:04,36.297,59.6062,84.34,48,0,9.22
494,Codrington,AU,2021-06-06 04:54:04,-38.2667,141.9667,60.98,74,100,15.84
495,Mattru,SL,2021-06-06 04:54:04,7.6244,-11.8332,73.81,97,89,2.19
496,Lerwick,GB,2021-06-06 04:54:05,60.1545,-1.1494,46.4,81,15,4.99
497,Newport,GB,2021-06-06 04:54:05,51.5877,-2.9984,60.08,92,100,3.71
498,Lhokseumawe,ID,2021-06-06 04:54:05,5.1801,97.1507,85.06,66,82,4.52
499,Dingle,PH,2021-06-06 04:54:06,10.9995,122.6711,84.99,72,100,9.06
500,Ruginesti,RO,2021-06-06 04:54:06,46.0667,27.1167,58.95,78,98,4.59
501,Bhanvad,IN,2021-06-06 04:54:06,21.9264,69.7736,89.04,47,3,9.55
502,Deputatskiy,RU,2021-06-06 04:54:07,69.3,139.9,38.98,60,96,9.53
503,Ratnagiri,IN,2021-06-06 04:54:07,16.9833,73.3,84.9,67,39,4.03
504,Paamiut,GL,2021-06-06 04:54:07,61.994,-49.6678,38.77,95,100,10.33
505,Misratah,LY,2021-06-06 04:54:08,32.3754,15.0925,69.96,66,34,8.88
506,Faaborg,DK,2021-06-06 04:54:08,55.0951,10.2423,60.8,71,100,7.56
507,Faanui,PF,2021-06-06 04:54:08,-16.4833,-151.75,80.76,74,10,9.31
508,Tucuman,AR,2021-06-06 04:54:08,-26.8241,-65.2226,60.8,72,90,3.38
509,Maymyo,MM,2021-06-06 04:54:09,22.0333,96.4667,81.77,75,88,6.22
510,Kijang,KR,2021-06-06 04:54:09,35.2442,129.2139,80.33,65,2,16.53
511,Tema,GH,2021-06-06 04:54:10,5.667,-0.0166,79.21,89,0,3.36
512,Natchez,US,2021-06-06 04:53:13,31.5604,-91.4032,71.82,91,75,5.75
513,Bunbury,AU,2021-06-06 04:54:10,-33.3333,115.6333,60.82,75,97,19.1
514,Borba,BR,2021-06-06 04:54:10,-4.3878,-59.5939,73.81,96,100,2.86
515,Tallahassee,US,2021-06-06 04:50:02,30.4383,-84.2807,78.64,90,1,0.0
516,Inhambane,MZ,2021-06-06 04:54:11,-23.865,35.3833,62.58,100,75,5.99
517,Cairo,EG,2021-06-06 04:51:31,30.0626,31.2497,70.56,30,3,9.06
518,Bitung,ID,2021-06-06 04:54:11,1.4451,125.1824,88.65,74,88,11.88
519,Brae,GB,2021-06-06 04:54:11,60.3964,-1.353,46.31,82,53,5.5
520,Marapanim,BR,2021-06-06 04:54:12,-0.7175,-47.6997,73.83,95,34,3.2
521,Botwood,CA,2021-06-06 04:54:12,49.1499,-55.3482,58.48,88,99,12.97
522,Husavik,IS,2021-06-06 04:54:12,66.0449,-17.3389,44.51,74,69,7.9
523,Saint George,US,2021-06-06 04:49:33,37.1041,-113.5841,93.79,10,1,9.22
524,Margate,GB,2021-06-06 04:54:13,51.3813,1.3862,58.21,84,13,1.01
525,Jackson,US,2021-06-06 04:50:17,42.4165,-122.8345,62.47,39,1,9.22
526,Batticaloa,LK,2021-06-06 04:54:13,7.7102,81.6924,85.19,65,97,1.32
527,Dossor,KZ,2021-06-06 04:54:13,47.5272,52.9811,74.61,33,88,7.99
528,Nome,US,2021-06-06 04:54:14,64.5011,-165.4064,35.17,94,100,9.46
529,Talavera,PH,2021-06-06 04:54:14,15.6167,120.9333,90.68,46,100,5.32
530,Shihezi,CN,2021-06-06 04:54:14,44.3,86.0333,65.82,40,92,2.48
531,George Town,MY,2021-06-06 04:53:02,5.4112,100.3354,88.9,68,40,5.01
532,Kalemie,CD,2021-06-06 04:54:15,-5.9475,29.1947,73.6,71,78,12.46
533,Prainha,BR,2021-06-06 04:54:15,-1.8,-53.48,73.26,90,34,2.57
534,Tezu,IN,2021-06-06 04:54:15,27.9167,96.1667,77.05,89,98,0.27
535,Egvekinot,RU,2021-06-06 04:54:15,66.3167,-179.1667,40.12,62,71,1.28
536,Sarvar,HU,2021-06-06 04:54:16,47.2539,16.9352,63.97,84,93,11.23
537,Revda,RU,2021-06-06 04:54:16,56.801,59.9303,70.61,38,6,4.27
538,Puri,IN,2021-06-06 04:54:16,19.8,85.85,93.72,68,4,17.76
539,Tabou,CI,2021-06-06 04:54:17,4.423,-7.3528,76.37,91,82,3.71
540,Khandyga,RU,2021-06-06 04:54:17,62.6667,135.6,80.17,33,87,12.01
541,Joetsu,JP,2021-06-06 04:54:17,37.1483,138.2364,83.71,55,100,2.95
542,Garden City,US,2021-06-06 04:54:18,42.3256,-83.331,76.95,65,1,9.15
543,Padang,ID,2021-06-06 04:54:18,-0.9492,100.3543,85.03,62,85,4.29
544,Skibotn,NO,2021-06-06 04:54:18,69.3913,20.2679,44.69,72,19,3.24
545,Kathmandu,NP,2021-06-06 04:53:58,27.7167,85.3167,79.02,69,40,3.44
546,Parry Sound,CA,2021-06-06 04:54:19,45.3501,-80.033,66.25,77,48,8.01
547,Taketoyo,JP,2021-06-06 04:54:19,34.85,136.9167,73.33,78,75,2.64
548,Novikovo,RU,2021-06-06 04:54:20,51.1537,37.8879,55.4,94,97,6.96
549,Lewistown,US,2021-06-06 04:54:20,40.5992,-77.5714,72.34,83,1,0.0
550,Kloulklubed,PW,2021-06-06 04:54:20,7.0419,134.2556,82.9,75,83,7.72
551,Male,MV,2021-06-06 04:54:21,4.1748,73.5089,85.95,74,40,17.27
552,Zhanaozen,KZ,2021-06-06 04:54:21,43.3,52.8,76.75,45,14,16.78
553,Emerald,AU,2021-06-06 04:54:21,-23.5333,148.1667,69.35,30,0,8.05
554,Melbu,NO,2021-06-06 04:54:21,68.5044,14.8297,50.22,66,20,6.69
555,Rosarito,MX,2021-06-06 04:54:22,32.3333,-117.0333,62.4,82,1,3.13
556,Oktyabrskiy,RU,2021-06-06 04:54:22,54.4815,53.471,61.95,49,87,5.79
557,Chicama,PE,2021-06-06 04:54:22,-7.8447,-79.1469,65.44,86,94,4.81
558,Rio Gallegos,AR,2021-06-06 04:54:23,-51.6226,-69.2181,35.65,75,90,11.5
559,Alyangula,AU,2021-06-06 04:54:23,-13.8483,136.4192,82.27,57,75,11.65
560,Bereznik,RU,2021-06-06 04:54:23,62.8551,42.7072,69.58,45,42,4.88
561,Sorong,ID,2021-06-06 04:54:23,-0.8833,131.25,85.89,66,100,11.9
562,Pribinic,BA,2021-06-06 04:54:24,44.6106,17.6906,61.21,80,2,2.21
563,Pimentel,PE,2021-06-06 04:54:24,-6.8367,-79.9342,66.99,85,100,9.6
564,Mount Gambier,AU,2021-06-06 04:54:24,-37.8333,140.7667,62.51,72,75,19.57
565,Steamboat Springs,US,2021-06-06 04:54:25,40.485,-106.8317,63.99,67,1,0.0
566,Henties Bay,NA,2021-06-06 04:54:25,-22.116,14.2845,75.85,29,0,28.7
567,Wanaka,NZ,2021-06-06 04:54:25,-44.7,169.15,49.23,90,83,2.68
568,Rock Sound,BS,2021-06-06 04:54:26,24.9,-76.2,78.67,83,19,19.26
569,Mookane,BW,2021-06-06 04:54:26,-23.688,26.6595,42.1,83,0,5.23
570,Panalingaan,PH,2021-06-06 04:54:26,8.7842,117.4231,87.04,66,100,5.77
571,Mogadishu,SO,2021-06-06 04:54:27,2.0371,45.3438,80.47,69,75,13.8
572,Walvis Bay,NA,2021-06-06 04:54:27,-22.9575,14.5053,76.08,21,0,28.97
573,Port Lincoln,AU,2021-06-06 04:54:27,-34.7333,135.8667,66.0,54,35,20.13
574,Visnes,NO,2021-06-06 04:54:28,59.3556,5.2242,59.58,88,75,4.61
575,Severnoye,RU,2021-06-06 04:54:28,56.3491,78.3619,69.08,57,28,14.18
576,Solnechnyy,RU,2021-06-06 04:54:28,50.7214,136.6319,56.84,72,79,3.4
577,Nyimba,ZM,2021-06-06 04:54:28,-14.5566,30.8149,59.16,66,99,8.25
